ID,SMILES,Solubility,Mean,Occurrence
A-307,[Co+3].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC.CC(C)OCCCN[S](=O)(=O)c5ccc([O-])c(c5)N=Nc6c(C)nn(c6[O-])c7ccccc7.CC(C)OCCCN[S](=O)(=O)c8ccc([O-])c(c8)N=Nc9c(C)nn(c9[O-])c%10ccccc%10,-3.235762244,-3.209956319,2
A-248,CCOC(=O)c1ccccc1C(=O)OCC,-2.377406316,-2.358830134,4
A-4719,CCOC(=O)c1ccccc1C(=O)OCC,-2.394514219,-2.358830134,4
B-3877,CCOC(=O)c1ccccc1C(=O)OCC,-2.3134,-2.358830134,4
E-373,O=C(OCC)c(c(ccc1)C(=O)OCC)c1,-2.35,-2.358830134,4
A-250,[Co++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,-3.829883557,-4.835191548,4
A-414,[Co++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,-3.948305426,-4.835191548,4
A-5974,[Co++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,-5.273398705,-4.835191548,4
A-5975,[Co++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,-6.289178503,-4.835191548,4
A-255,[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-3.055986963,-3.012573685,3
A-268,[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-3.350676781,-3.012573685,3
A-269,[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-2.631057309,-3.012573685,3
A-256,CCCCCCCl,-3.122388733,-2.894422755,2
A-4868,CCCCCCCl,-2.666456778,-2.894422755,2
A-258,[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c([O-])c(I)cc24)I,-0.990170571,-1.044742806,2
A-407,[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c([O-])c(I)cc24)I,-1.099315041,-1.044742806,2
A-260,S=C1Nc2ccccc2S1,-2.26914439,-3.029616501,4
A-650,S=C1Nc2ccccc2S1,-3.515816723,-3.029616501,4
A-1809,S=C1Nc2ccccc2S1,-3.151504892,-3.029616501,4
B-3970,S=C1Nc2ccccc2S1,-3.182,-3.029616501,4
A-261,CC(C)c1ccc(C)cc1O,-2.222488139,-2.196406263,3
A-3026,CC(C)c1ccc(C)cc1O,-2.176730649,-2.196406263,3
I-86,c1(cc(ccc1C(C)C)C)O,-2.19,-2.196406263,3
A-262,CCCCCCC(C)=O,-2.153696327,-2.101848164,2
E-305,O=C(CCCCCC)C,-2.05,-2.101848164,2
A-265,Clc1ccc(Cl)cc1,-3.210200954,-3.341580772,6
A-313,Clc1ccc(Cl)cc1,-3.248774622,-3.341580772,6
A-333,Clc1ccc(Cl)cc1,-3.264239165,-3.341580772,6
A-1047,Clc1ccc(Cl)cc1,-3.66626989,-3.341580772,6
C-107,ClC1=CC=C(Cl)C=C1,-3.35,-3.341580772,6
H-116,ClC1=CC=C(Cl)C=C1,-3.31,-3.341580772,6
A-267,[Na+].CC\1=Nc2ccccc2C1=N/Nc3cc(Cl)c(cc3Cl)[S](=O)(=O)NCC[S]([O-])(=O)=O,-3.756179517,-3.663361228,2
A-1722,[Na+].CC\1=Nc2ccccc2C1=N/Nc3cc(Cl)c(cc3Cl)[S](=O)(=O)NCC[S]([O-])(=O)=O,-3.57054294,-3.663361228,2
A-272,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,-1.676575448,-3.190797592,4
A-2008,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,-2.542361308,-3.190797592,4
A-2185,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,-6.392006976,-3.190797592,4
A-3913,OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,-2.152246637,-3.190797592,4
A-274,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.508128022,-4.530364011,2
B-4571,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.5526,-4.530364011,2
A-275,[O--].[O--].[O--].[K+].[K+].[Ti+4],-5.094570944,-5.512900602,3
A-277,[O--].[O--].[O--].[K+].[K+].[Ti+4],-5.583643126,-5.512900602,3
A-283,[O--].[O--].[O--].[K+].[K+].[Ti+4],-5.860487738,-5.512900602,3
A-278,CCCCC(CC)COC(=O)C=C,-4.283204614,-3.774352307,2
B-462,CCCCC(CC)COC(=O)C=C,-3.2655,-3.774352307,2
A-281,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-4.490502396,-4.380100479,5
C-757,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)C(F)(F)F,-4.4,-4.380100479,5
D-1699,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-3.3,-4.380100479,5
E-929,OC(=O)c1ccccc1Nc2cc(C(F)(F)F)ccc2,-4.36,-4.380100479,5
I-39,C(c1c(Nc2cc(ccc2)C(F)(F)F)cccc1)(=O)O,-5.35,-4.380100479,5
A-282,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-4.673899058,-5.651020313,2
A-2658,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-6.628141567,-5.651020313,2
A-285,CCS,-0.84591656,-0.802252643,3
A-3388,CCS,-0.960841369,-0.802252643,3
D-1367,CCS,-0.6,-0.802252643,3
A-286,CCOC(=O)c1ccc(O)cc1,-2.27362503,-2.218505006,5
B-4551,CCOC(=O)c1ccc(O)cc1,-2.3089,-2.218505006,5
C-234,CCOC(=O)C1=CC=C(O)C=C1,-2.2,-2.218505006,5
E-1124,O=C(OCC)c(ccc(O)c1)c1,-2.35,-2.218505006,5
F-10,CCOC(=O)C1=CC=C(O)C=C1,-1.96,-2.218505006,5
A-287,CN(C)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-1.474204724,-3.22089465,4
A-648,CN(C)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-2.711387028,-3.22089465,4
A-1755,CN(C)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-4.306713636,-3.22089465,4
A-1929,CN(C)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-4.391273211,-3.22089465,4
A-288,Oc1ccc(Cl)c(O)c1,-1.213586862,-0.481397877,3
A-1779,Oc1ccc(Cl)c(O)c1,-1.070567643,-0.481397877,3
A-1889,Oc1ccc(Cl)c(O)c1,0.839960873,-0.481397877,3
A-289,CCOC=O,0.076265592,0.11387989,2
A-1863,CCOC=O,0.151494188,0.11387989,2
A-291,CCCCOC(=O)C(C)=C,-2.207424903,-2.399545836,4
A-948,CCCCOC(=O)C(C)=C,-2.596590987,-2.399545836,4
A-4825,CCCCOC(=O)C(C)=C,-2.544367455,-2.399545836,4
B-3887,CCCCOC(=O)C(C)=C,-2.2498,-2.399545836,4
A-292,ClC=C,-0.851390396,-1.321956927,3
A-4681,ClC=C,-1.754480383,-1.321956927,3
D-1365,ClC=C,-1.36,-1.321956927,3
A-294,S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-3.577308978,-4.688381548,4
A-712,S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-3.83159557,-4.688381548,4
A-2697,S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-6.822821645,-4.688381548,4
B-708,S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-4.5218,-4.688381548,4
A-298,CCCCBr,-2.197764187,-2.283882093,2
E-1048,BrCCCC,-2.37,-2.283882093,2
A-299,NC(Nc1ccccc1)=Nc2ccccc2,-2.39033527,-1.701799965,8
A-730,NC(Nc1ccccc1)=Nc2ccccc2,-2.648140111,-1.701799965,8
A-1012,NC(Nc1ccccc1)=Nc2ccccc2,-2.81295036,-1.701799965,8
A-1679,NC(Nc1ccccc1)=Nc2ccccc2,-2.157516386,-1.701799965,8
A-3489,NC(Nc1ccccc1)=Nc2ccccc2,0.390333637,-1.701799965,8
A-3644,NC(Nc1ccccc1)=Nc2ccccc2,-0.688546469,-1.701799965,8
A-4072,NC(Nc1ccccc1)=Nc2ccccc2,-0.98241104,-1.701799965,8
A-4692,NC(Nc1ccccc1)=Nc2ccccc2,-2.324833721,-1.701799965,8
A-300,[Na+].CCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-3.60911048,-3.054767248,2
A-1831,[Na+].CCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-2.500424016,-3.054767248,2
A-302,CCO[Si](CC(C)C)(OCC)OCC,-3.408683581,-3.212764876,2
A-1354,CCO[Si](CC(C)C)(OCC)OCC,-3.016846171,-3.212764876,2
A-303,NCCCCCCCCCCC(O)=O,-2.374446423,-2.515824357,5
A-328,NCCCCCCCCCCC(O)=O,-2.400775362,-2.515824357,5
B-1877,NCCCCCCCCCCC(O)=O,-2.3039,-2.515824357,5
C-1563,NCCCCCCCCCCC(O)=O,-2.8,-2.515824357,5
E-898,O=C(O)CCCCCCCCCCN,-2.7,-2.515824357,5
A-306,ClC(Cl)(Cl)Cl,-2.259599582,-2.307851876,4
A-4753,ClC(Cl)(Cl)Cl,-2.374107921,-2.307851876,4
B-3819,ClC(Cl)(Cl)Cl,-2.2877,-2.307851876,4
E-1042,ClC(Cl)(Cl)Cl,-2.31,-2.307851876,4
A-308,FC(F)F,-1.921934669,-1.577667334,2
B-3839,FC(F)F,-1.2334,-1.577667334,2
A-309,ClC(Cl)(Cl)C=O,1.750615967,0.529637548,2
A-1066,ClC(Cl)(Cl)C=O,-0.691340871,0.529637548,2
A-310,[O-][N+](=O)c1cc(Cl)ccc1Cl,-3.364225398,-3.607141799,3
B-3630,[O-][N+](=O)c1cc(Cl)ccc1Cl,-4.1372,-3.607141799,3
C-311,[O-][N+](=O)C1=C(Cl)C=CC(=C1)Cl,-3.32,-3.607141799,3
A-312,[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+],-4.338635753,-4.107417876,2
B-2370,[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+],-3.8762,-4.107417876,2
A-314,CO[Si](CCCOC(=O)C(C)=C)(OC)OC,-3.477980722,-2.463580401,3
A-428,CO[Si](CCCOC(=O)C(C)=C)(OC)OC,-4.517694567,-2.463580401,3
A-1888,CO[Si](CCCOC(=O)C(C)=C)(OC)OC,0.604934087,-2.463580401,3
A-315,CCCCCC(CO)CCC,-3.285625908,-3.490538676,4
A-582,CCCCCC(CO)CCC,-3.436011767,-3.490538676,4
A-725,CCCCCC(CO)CCC,-3.518198523,-3.490538676,4
A-5002,CCCCCC(CO)CCC,-3.722318506,-3.490538676,4
A-316,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(=O)C=C.ClCC3CO3,-3.680444963,-3.294929209,2
A-717,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(=O)C=C.ClCC3CO3,-2.909413454,-3.294929209,2
A-317,Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-2.623741409,-2.65783434,2
A-410,Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-2.691927271,-2.65783434,2
A-318,CNc1ccc(O)cc1.CNc2ccc(O)cc2.O[S](O)(=O)=O,-0.625082445,-0.731580856,2
A-660,CNc1ccc(O)cc1.CNc2ccc(O)cc2.O[S](O)(=O)=O,-0.838079267,-0.731580856,2
A-323,CCCCCOC(=O)CC,-2.250522404,-1.765261202,2
G-654,CCCCCOC(=O)CC,-1.28,-1.765261202,2
A-324,FC(F)=C(F)Cl,-2.160954298,-1.786976065,2
A-3724,FC(F)=C(F)Cl,-1.412997833,-1.786976065,2
A-325,CCOC(C)=O,-0.041915498,-0.022778856,3
A-3145,CCOC(C)=O,-0.00101661,-0.022778856,3
A-3163,CCOC(C)=O,-0.025404461,-0.022778856,3
A-327,CCOc1ccccc1,-1.183863922,-1.757852783,2
A-601,CCOc1ccccc1,-2.331841643,-1.757852783,2
A-330,[Na].CCCCCCCCCCCCO[S](=O)(=O)c1ccccc1,-2.640347252,-3.091892245,2
A-1921,[Na].CCCCCCCCCCCCO[S](=O)(=O)c1ccccc1,-3.543437239,-3.091892245,2
A-331,C\C=C1/CC2CC1C=C2,-3.176796415,-3.653648207,2
B-2478,C\C=C1/CC2CC1C=C2,-4.1305,-3.653648207,2
A-335,CCCCN(CCCC)CCCC,-3.364914319,-3.05401044,3
A-912,CCCCN(CCCC)CCCC,-2.681417001,-3.05401044,3
B-461,CCCCN(CCCC)CCCC,-3.1157,-3.05401044,3
A-336,COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-4.834880446,-5.004718704,6
A-345,COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-4.859389459,-5.004718704,6
A-675,COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-5.010485646,-5.004718704,6
A-695,COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-5.064746161,-5.004718704,6
A-856,COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-5.091126706,-5.004718704,6
A-881,COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-5.167683809,-5.004718704,6
A-337,CC(C)=CCC\C(C)=C\CCC(C)=O,-4.340736323,-4.019092374,2
A-909,CC(C)=CCC\C(C)=C\CCC(C)=O,-3.697448425,-4.019092374,2
A-339,CCCC[Sn](CCCC)(CCCC)CCCC,-4.596065772,-5.576268591,2
A-5427,CCCC[Sn](CCCC)(CCCC)CCCC,-6.55647141,-5.576268591,2
A-341,[OH-].[OH-].[Mg++],-3.823802016,-4.343187476,4
A-1946,[OH-].[OH-].[Mg++],-4.469144878,-4.343187476,4
A-1971,[OH-].[OH-].[Mg++],-4.515390066,-4.343187476,4
A-1989,[OH-].[OH-].[Mg++],-4.564412944,-4.343187476,4
A-342,[Mg++].C[O-].C[O-],-3.994369951,-3.39827993,5
A-1947,[Mg++].C[O-].C[O-],-4.639712814,-3.39827993,5
A-1972,[Mg++].C[O-].C[O-],-4.685958002,-3.39827993,5
A-1990,[Mg++].C[O-].C[O-],-4.73498088,-3.39827993,5
A-5165,[Mg++].C[O-].C[O-],1.063621996,-3.39827993,5
A-343,[Cd++],-4.111293422,-4.40018913,2
A-1443,[Cd++],-4.689084839,-4.40018913,2
A-344,OC(=O)CCl,-4.041930733,-0.108914294,4
A-799,OC(=O)CCl,1.653991578,-0.108914294,4
A-5322,OC(=O)CCl,1.024581979,-0.108914294,4
B-3723,OC(=O)CCl,0.9277,-0.108914294,4
A-346,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-4.447703053,-4.140630693,5
A-763,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-3.715366812,-4.140630693,5
A-1278,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-3.982298929,-4.140630693,5
A-1712,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-4.225336978,-4.140630693,5
A-1924,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-4.332447692,-4.140630693,5
A-351,Cc1ccc(Cl)cc1Cl,-4.303819503,-4.056394492,2
A-1254,Cc1ccc(Cl)cc1Cl,-3.808969481,-4.056394492,2
A-352,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-4.553119611,-4.127415526,5
A-835,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-1.854149607,-4.127415526,5
A-947,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-1.899907097,-4.127415526,5
A-2082,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-5.553119611,-4.127415526,5
A-2249,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-6.776781702,-4.127415526,5
A-353,ClCCO[P](=O)(OCCCl)OCCCl,-1.555607859,-1.58305393,2
B-669,ClCCO[P](=O)(OCCCl)OCCCl,-1.6105,-1.58305393,2
A-354,OC(O)C(Cl)(Cl)Cl,0.680729805,1.027906574,6
A-456,OC(O)C(Cl)(Cl)Cl,1.601000553,1.027906574,6
A-771,OC(O)C(Cl)(Cl)Cl,0.428541789,1.027906574,6
A-1533,OC(O)C(Cl)(Cl)Cl,1.037167298,1.027906574,6
C-13,OC(O)C(Cl)(Cl)Cl,1.7,1.027906574,6
H-477,OC(O)C(Cl)(Cl)Cl,0.72,1.027906574,6
A-356,CCO,1.233668218,1.223422739,3
B-116,CCO,1.3366,1.223422739,3
G-643,CCO,1.1,1.223422739,3
A-357,CCCCCCCCC(O)=O,-2.302242016,-2.709116086,5
A-448,CCCCCCCCC(O)=O,-2.366810106,-2.709116086,5
A-510,CCCCCCCCC(O)=O,-3.408330544,-2.709116086,5
A-5182,CCCCCCCCC(O)=O,-2.722197764,-2.709116086,5
B-3738,CCCCCCCCC(O)=O,-2.746,-2.709116086,5
A-358,CCCCCCCC(O)=O,-2.26193042,-2.296142977,3
A-449,CCCCCCCC(O)=O,-2.32649851,-2.296142977,3
E-322,O=C(O)CCCCCCC,-2.3,-2.296142977,3
A-359,COc1ccc(OC)cc1,-2.245531528,-2.267949727,2
A-404,COc1ccc(OC)cc1,-2.290367927,-2.267949727,2
A-361,OCCCc1ccccc1,-1.242119055,-1.310959527,2
B-3801,OCCCc1ccccc1,-1.3798,-1.310959527,2
A-371,CN=C=S,-0.98322259,-0.982479424,3
A-3271,CN=C=S,-0.96421568,-0.982479424,3
C-2,CN=C=S,-1,-0.982479424,3
A-374,CC(C)CCCCCCCO,-3.324378497,-3.537555969,2
A-1194,CC(C)CCCCCCCO,-3.750733441,-3.537555969,2
A-379,CCC(=O)OCc1ccccc1,-2.344979827,-2.78018178,2
A-1919,CCC(=O)OCc1ccccc1,-3.215383732,-2.78018178,2
A-380,[Zn++].CC(C)(C)CC(C)(C)CC([O-])=O.CC(C)(C)CC(C)(C)CC([O-])=O,-2.740980645,-3.137634371,2
A-1805,[Zn++].CC(C)(C)CC(C)(C)CC([O-])=O.CC(C)(C)CC(C)(C)CC([O-])=O,-3.534288097,-3.137634371,2
A-382,CCN(CC)CC,-0.137682984,-0.178953206,7
A-613,CCN(CC)CC,-0.264787782,-0.178953206,7
A-899,CCN(CC)CC,-0.410757921,-0.178953206,7
A-1580,CCN(CC)CC,0.22529845,-0.178953206,7
A-1657,CCN(CC)CC,-0.829059212,-0.178953206,7
A-1732,CCN(CC)CC,0.11870117,-0.178953206,7
A-1828,CCN(CC)CC,0.04561584,-0.178953206,7
A-384,CSC,-0.931218902,-0.839485471,4
A-473,CSC,-0.981795382,-0.839485471,4
A-1332,CSC,-0.450927601,-0.839485471,4
D-1368,CSC,-0.994,-0.839485471,4
A-386,CCOC(=O)c1ccccc1,-2.319270928,-2.398935529,3
A-563,CCOC(=O)c1ccccc1,-2.39990224,-2.398935529,3
A-4791,CCOC(=O)c1ccccc1,-2.47763342,-2.398935529,3
A-388,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.506108364,-3.555829744,3
A-822,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.761380869,-3.555829744,3
C-325,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,-3.4,-3.555829744,3
A-389,OC(=O)c1cc2ccccc2cc1O,-3.417245584,-2.845911832,2
A-4697,OC(=O)c1cc2ccccc2cc1O,-2.27457808,-2.845911832,2
A-390,C\C=C/C=C.C/C=C/C=C.C1CC=CC1,-2.454265074,-2.731812299,2
A-5453,C\C=C/C=C.C/C=C/C=C.C1CC=CC1,-3.009359523,-2.731812299,2
A-396,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(c4)[S](=O)(=O)CCO[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)c(cc5cc(c(N=Nc6ccc7c(cccc7[S]([O-])(=O)=O)c6[S]([O-])(=O)=O)c(O)c15)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.277021164,-1.06633977,2
A-2952,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(c4)[S](=O)(=O)CCO[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)c(cc5cc(c(N=Nc6ccc7c(cccc7[S]([O-])(=O)=O)c6[S]([O-])(=O)=O)c(O)c15)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.855658376,-1.06633977,2
A-406,OC(=O)c1ccccc1C(O)=O,-1.374487532,-1.435667367,8
A-491,OC(=O)c1ccccc1C(O)=O,-1.424573276,-1.435667367,8
A-591,OC(=O)c1ccccc1C(O)=O,-1.464578438,-1.435667367,8
A-1493,OC(=O)c1ccccc1C(O)=O,-0.941699693,-1.435667367,8
C-305,OC(=O)C1=CC=CC=C1C(O)=O,-1.07,-1.435667367,8
E-330,O=C(O)c(c(ccc1)C(=O)O)c1,-2.11,-1.435667367,8
I-68,C(c1c(C(=O)O)cccc1)(=O)O,-1.49,-1.435667367,8
I-69,C(c1c(C(=O)O)cccc1)(=O)O,-1.61,-1.435667367,8
A-409,CCCCOC(C)=O,-1.219958563,-1.204425744,6
A-663,CCCCOC(C)=O,-1.366086599,-1.204425744,6
A-1695,CCCCOC(C)=O,-0.918928568,-1.204425744,6
A-3531,CCCCOC(C)=O,-1.340780734,-1.204425744,6
B-3902,CCCCOC(C)=O,-1.1408,-1.204425744,6
E-353,O=C(OCCCC)C,-1.24,-1.204425744,6
A-413,[As],-2.029511322,-2.817328222,3
A-1392,[As],-2.573579366,-2.817328222,3
A-5908,[As],-3.848893978,-2.817328222,3
A-417,CCOc1ccc2NC(C)(C)C=C(C)c2c1,-3.491985669,-3.372578812,4
A-532,CCOc1ccc2NC(C)(C)C=C(C)c2c1,-3.558932458,-3.372578812,4
A-1584,CCOc1ccc2NC(C)(C)C=C(C)c2c1,-3.106634787,-3.372578812,4
A-1879,CCOc1ccc2NC(C)(C)C=C(C)c2c1,-3.332762335,-3.372578812,4
A-418,CCCCCCCCCCCCCCCCN(C)C,-3.585488124,-4.622525046,5
A-1507,CCCCCCCCCCCCCCCCN(C)C,-4.151832563,-4.622525046,5
A-1847,CCCCCCCCCCCCCCCCN(C)C,-4.389193479,-4.622525046,5
A-2211,CCCCCCCCCCCCCCCCN(C)C,-6.333676151,-4.622525046,5
A-2379,CCCCCCCCCCCCCCCCN(C)C,-4.652434914,-4.622525046,5
A-419,CCCCCCCCCCO,-4.297981439,-3.744627669,4
A-936,CCCCCCCCCCO,-3.631238036,-3.744627669,4
A-1368,CCCCCCCCCCO,-3.875157305,-3.744627669,4
A-1862,CCCCCCCCCCO,-3.174133895,-3.744627669,4
A-420,CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.09873715,-5.880908794,4
A-2349,CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-0.350549123,-5.880908794,4
A-5517,CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.197460503,-5.880908794,4
A-5952,CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-8.8768884,-5.880908794,4
A-423,CCCCC(CC)COC(=O)C(C)=C,-4.405241252,-4.768143761,3
A-1126,CCCCC(CC)COC(=O)C(C)=C,-4.805974161,-4.768143761,3
A-1980,CCCCC(CC)COC(=O)C(C)=C,-5.093215872,-4.768143761,3
A-424,CCCCCCCCCCCC(=O)OC,-4.44131571,-4.565657855,2
E-923,O=C(OC)CCCCCCCCCCC,-4.69,-4.565657855,2
A-426,[Ca++].[Ca++].[Ca++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-4.605114666,-4.639577343,2
A-536,[Ca++].[Ca++].[Ca++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-4.674040021,-4.639577343,2
A-430,CC\C=C/CCOC(=O)C\C=C/CC,-4.431961554,-4.517497056,5
A-537,CC\C=C/CCOC(=O)C\C=C/CC,-4.478650579,-4.517497056,5
A-555,CC\C=C/CCOC(=O)C\C=C/CC,-4.509709484,-4.517497056,5
A-682,CC\C=C/CCOC(=O)C\C=C/CC,-4.537023319,-4.517497056,5
A-872,CC\C=C/CCOC(=O)C\C=C/CC,-4.630140343,-4.517497056,5
A-431,OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-4.620257788,-4.551411558,5
B-2457,OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-5.0968,-4.551411558,5
C-800,OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,-3.8,-4.551411558,5
F-693,O=C(O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,-3.78,-4.551411558,5
I-31,c1(c(Nc2c(cccc2Cl)Cl)cccc1)CC(=O)O,-5.46,-4.551411558,5
A-437,ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,-4.789285509,-4.582995242,2
A-1553,ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,-4.376704974,-4.582995242,2
A-438,CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2,-2.655196364,-3.053493458,2
A-1832,CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2,-3.451790553,-3.053493458,2
A-443,CCCCCCCCCO,-3.316905221,-2.885246734,4
A-1702,CCCCCCCCCO,-3.013011871,-2.885246734,4
A-1761,CCCCCCCCCO,-3.051929937,-2.885246734,4
A-1909,CCCCCCCCCO,-2.159139907,-2.885246734,4
A-446,CC(C)C1CCC(C)CC1=O,-2.350645181,-2.420322591,2
E-1237,O=C(C(CCC1C)C(C)C)C1,-2.49,-2.420322591,2
A-447,CC(C)=CCC\C(C)=C\CO,-2.351909504,-2.770071561,2
